Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Turkmenistan,TKM,17.0000056264738,22.9999962034592,0.0950020071252169,0.0989987549296956,19.2999998849894,13.9638571373877,30.8941299093655,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Tuvalu,TUV,-1.99311655622336,-1.74013313066722,-1.90786081328568,0.246519721577741,4.48611312020827,0.891234749502459,12.3670668953688,1.11433368951303,0.724637681159422,3.3723021582734,14.412063215891,0.35483462172094,-17.1599949488572,0.236276886023063,1.26376300261572,-3.01710544100199,..
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Uganda,UGA,-0.438331712244874,7.85668404532159,7.06671054767449,2.13993652804314,1.58861574422427,2.04935440015521,0.458586003001088,0.11923778417686,1.34584248407761,3.30392895985851,2.87695852651541,3.11006349583016,0.594148627173524,1.86200295749819,2.69769829539644,2.34571623885897,2.80461378241694
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Ukraine,UKR,12.1001805906162,10.2000002046945,1.99999995491549,-9.90000011153258,19.8000000117737,0.399999918101585,2.00000011148191,-5.00000008663707,16.600000112523,-1.99999995908834,-1.30000000368352,19.4115817627667,-3.99733302774278,12.9633648754232,2.31704739764453,-4.37799267674397,5.95010162302276
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,4.98484816422192,2.26688478616499,0.525594149908585,-0.170493293930434,1.32073323465787,3.42735138779638
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,United Kingdom,GBR,1.33152981805441,-5.63597131099026,12.9351605049641,-4.17108123496209,-2.31202245029529,7.91315060368207,-5.93115276259739,-3.67967552501932,7.00905083121359,-5.95987449847715,-0.261451530703795,10.8210127675914,-7.21922612578346,0.50989180922933,12.2260551891504,1.22050491429016,-6.2522334060202
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,United States,USA,14.9992020002555,-5.15788347880846,-0.0978621130989836,10.1258822427104,4.14590928007203,8.87382020181245,1.46726087287421,-14.8999233237296,6.39937212740256,13.3420682038156,1.38825399121372,-5.41617852761071,-8.12108471416364,19.3914551815584,1.22867030483627,8.10370911929388,11.2814705869709
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Upper middle income,UMC,2.81088824451918,2.81409670363757,3.5711810562659,2.77072672131958,4.59835475463623,3.92790259433453,4.30051270383649,2.01994028415011,3.57620060857944,2.3491164681958,3.35325196087805,4.94771014607377,2.39156946391157,4.39144274013918,3.13915075098603,3.00316309346445,1.97746431875545
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Uruguay,URY,-3.27534640051141,-8.54559737752189,1.98937996371747,8.9615787593236,8.05933029310172,0.74727774149504,5.26127659649566,-10.1949784137908,2.13248491055025,3.3413776366436,-1.4561957372827,13.2210129949301,-0.783012118583812,1.98177133471418,0.268081794641972,-1.24971406143153,2.54374018039844
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Uzbekistan,UZB,3.19999998915763,4.099999994843,5.99999999999999,6.80000001776502,10.0999999929605,6.20000000498663,5.30505617236101,6.09999999792504,4.50000000072819,5.70000001405575,6.79999999804113,6.59999998737251,6.99999999867649,6.80000000377269,6.8999999982772,6.80000000222105,6.60000000317015
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Vanuatu,VUT,4.67617488894085,-0.301541210632124,1.467458272656,3.74254802384633,4.56528679365755,2.32037451658864,1.45215834493735,3.50980392156863,2.55730251941655,0.655707425193967,4.81695568400771,6.06617647058823,2.22002145745645,4.77958985951881,4.21482508861151,..,..
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,"Venezuela, RB",VEN,6.54808674175162,2.03701920171623,-0.800077361169798,-1.30890919258823,4.37933850551246,9.83518971294035,1.03437188249744,2.58822022169707,3.48535822621143,1.00000730212867,0.919748508467052,-0.819215345007777,1.9800452014773,-1.69135170579703,-4.5654829934346,..,..
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Vietnam,VNM,4.63421184243971,3.17157509883521,4.18693525258831,3.71344750038689,4.45799006301888,4.18932184896681,3.79801114900047,3.9552484184908,4.69228585717956,1.90981815928235,0.485990401816252,4.23424513838458,2.92185171566256,2.63159131828716,3.43920190911548,2.40823275967045,1.35708355673935
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,West Bank and Gaza,PSE,-15.6161137440759,-16.5683796686323,-17.6371592056547,12.9137719656724,8.57763300760026,-21.2999999999999,1.82126217704355,24.6256239600666,12.4499332443256,3.14633422380537,-4.2014388489208,22.7696004806247,-17.0296060680205,-8.61102919492778,-7.58309131978068,-7.22765363128484,-8.13152632748279
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,World,WLD,3.03847940834332,1.56459118965404,2.45997046047574,2.54830419712439,4.23550243053836,3.26501904623467,3.29738148751306,1.47318247927895,3.78207634629631,2.25479157246906,2.80093646992017,3.4695878795511,1.08530762853185,4.96332951878232,2.47601141789491,2.69034316226137,2.35410270145952
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,"Yemen, Rep.",YEM,2.70494016017278,2.49526880213079,1.65663680503316,1.35382855989641,-0.64547174194405,2.41328055847821,3.7213398127915,5.29998113326207,4.80029861888764,1.79940162416298,4.40009516745272,-12.4991621646983,3.99859053513705,4.00100172355376,1.00001416450657,-34.9021807727368,-31.3714507303201
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Zambia,ZMB,0.164657562907465,-4.11076445239679,-3.52605288948293,2.75489615560463,1.59545724478872,-3.5521170685406,-1.42545251274277,-3.82603396830686,-2.65512426969424,0.63309544598502,-5.9775882402906,7.77839649731948,3.38462785302549,-3.84313879198839,1.05981860796902,-7.73621054754462,3.71920697720169
"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,Zimbabwe,ZWE,1.99999834593663,14.0000008918969,-24.0000005689933,-15.0000007018831,-8.9999970823681,-5.00000302470642,-3.99999923586361,-6.99999993366872,-39.3000009842707,22.0089409931116,7.22031155694978,1.40542069925674,7.83603205713092,-2.5706678407164,22.9996538357711,-5.20585067022138,-3.61532899493854
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Afghanistan,AFG,..,..,3524250083.91464,3622901714.25262,2817259046.63666,3315901395.97778,3146515866.63392,3608888926.72396,3070561158.32921,4438970474.01497,4156039155.27831,3840559846.98805,4540493791.62985,4540728571.60678,4536167080.53868,4279539743.91134,4535103188.06536
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Albania,ALB,1491051095.61885,1531232032.36039,1562633268.14143,1608627394.88723,1710026020.48566,1721892791.50142,1775710881.36309,1824181074.56348,1952219048.78706,1989440987.64159,2141586512.52112,2243812101.33939,2364862629.32286,2391649674.37676,2438693250.12884,2457418480.04421,2498447730.72608
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Algeria,DZA,7029895452.87809,7928193917.7835,7829774998.61856,9353619432.46733,9854273938.9085,10079093771.7485,10895048240.6465,11167629351.5895,10743158384.3457,13010981570.2709,13648519667.6794,15231747948.9007,16328433803.0088,17667365373.7282,18109049508.1739,19268028676.1395,19614853192.7692
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,16768211.9205298,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Antigua and Barbuda,ATG,17292634.3478929,16925048.1255383,18958214.3706059,20093857.5894244,19700684.4829647,22009675.5367917,23264559.0412196,23045944.3430472,21463116.2676952,18445981.1678616,18757888.8888889,21300450.354837,21819260.4679323,23029907.4931503,19337873.2777143,21787682.2887815,22678448.215355
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Arab World,ARB,84776614608.2622,88762394687.3964,91751160063.3147,94060317452.3784,97748716363.3654,100414709142.229,106791681924.93,103134257508.315,105260167507.002,112023950957.326,116487279146.434,123643513968.34,128122142170.982,135451786885.351,136602662733.639,136298686398.468,139309829600.088
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Argentina,ARG,22462617266.9454,22698853675.4169,22180285594.1923,23704473232.1018,23358935261.9141,27747724013.2104,27601895624.8531,29958430353.5939,29303592590.6087,21654928123.2901,30213817111.0998,29480079640.6177,25684474254.8533,28632183665.8799,29520999141.1149,31747461596.3351,30306711326.5758
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Armenia,ARM,1000624330.73001,1122071419.4664,1165484556.25401,1214589951.64956,1391166373.03977,1548064205.29388,1555550609.0049,1715772446.48636,1767245620.04995,1871911693.02757,1574169600.47958,1794553344.4582,1965035912.38895,2114378641.53254,2243355738.85675,2539478696.10257,2412504761.3578
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,11089385.4748603,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Australia,AUS,20876030433.1584,21676875742.1772,22360918166.7153,17530373343.1147,22003675301.9474,22945553881.0572,23601638168.3527,20052197322.4066,21675011866.361,25377290529.2338,25187175195.9834,26056362618.2622,26309849729.2627,26118491812.1349,26417333234.6625,26772712223.6142,25061674224.3606
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Austria,AUT,4796893205.4376,4764166677.12312,4687164639.23547,4571979444.2735,4964273968.22125,4849578810.3081,4777066571.32721,5227211955.52491,5602315450.03025,5232165302.99137,4966565222.5306,5674509827.14163,5263991222.67558,5107152878.56386,5261766189.58905,5227768213.79655,5366899002.92791
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Azerbaijan,AZE,1851606484.73456,2057134804.5401,2188791369.57036,2311363863.8878,2426932020.48435,2608951842.72537,2632432281.94943,2737729622.02452,2904731156.53838,3006396771.41578,2909648685.68581,3078408136.22583,3281582971.23077,3442380684.67633,3352878726.36633,3574168757.9284,3667721608.644
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,"Bahamas, The",BHS,112632919.768404,116756989.247312,130687179.487179,143334325.889165,133344913.151365,120881058.72622,109333664.185277,102368569.065343,105942762.61373,109425310.173697,110800000,102185277.088503,105392886.683209,85780645.1612903,80648469.8097601,81198345.7402812,85414061.2076095
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bahrain,BHR,..,..,..,..,..,..,..,74654255.3191489,74787234.0425532,83111702.1276596,76542553.1914894,77765957.4468085,79388297.8723404,80531914.893617,89680851.0638298,86914893.6170213,92925531.9148936
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bangladesh,BGD,12966946201.5148,13324565088.8455,13308722029.3142,13838921701.0172,14527202353.4797,15163850456.5286,16005856276.9821,17077047612.6085,17844467569.4041,18462972601.8145,19598804913.9026,20472199979.1402,21089287650.2272,21609114872.6952,22553855695.3481,23304533345.3376,23953859576.1649
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Barbados,BRB,75600000,68435294.117647,65594117.6470588,63000000,58429411.7647058,63123529.4117647,59541176.4705882,60900000,60900000,62629411.7647058,58800000,55094117.6470587,56576470.5882353,58182352.9411765,55958823.5294118,54229411.7647059,53117647.0588235
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Belarus,BLR,3155257927.19144,3200092346.10438,3292616879.40241,3541919094.12213,4011109860.19829,4109685612.20184,4353898977.59016,4563115794.96714,4955842459.08071,4969886769.4128,5088183954.3471,5427794682.67845,5774918745.79706,5533049906.39139,5685558323.08218,5526616024.49261,5744197173.90755
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Belgium,BEL,3321721433.12835,3085968184.88678,3405781328.94347,3293658468.20929,3530133527.77953,3433973027.91968,3738931824.60215,3728890965.47182,3751418630.81833,3418911673.00295,3686667916.47853,3717949100.38388,3690143603.57913,3152185434.42701,3158235670.22815,3609430528.36501,3281171794.43556
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Belize,BLZ,114609711.730521,114158297.309462,114777311.440069,159347598.182356,174429503.48982,179837356.109526,168222625.71907,133475656.483001,146672123.823731,150307509.613322,160621450,153645682.117146,164132440.60545,173353997.5837,177854978.282741,158227759.449839,123521362.036867
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Benin,BEN,1096880206.84951,1163747209.13363,1222337514.06661,1251088146.97053,1358903020.36023,1355853710.80981,1442976840.82169,1512675344.83119,1542950632.51032,1616134061.72029,1584769734.91602,1616787485.19538,1666883284.95221,1746383141.08805,1840476121.50087,1707286636.49522,1890664598.48725
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bermuda,BMU,30918377.3592784,30352261.1700351,32487533.0090195,34213693.9410389,37784442.6465676,38266224.5699015,41618960.2263237,43315514.4479706,45663416.2978119,43372036.3495908,42971000,41236764.5106063,38253664.1473192,38685204.380324,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bhutan,BTN,216289889.184472,227763464.659872,234205400.987088,239378314.381235,244514683.506772,247118854.176276,253365143.521747,255424102.490858,257233287.088321,264071943.61204,266322951.156677,272750645.155644,278876481.942045,285582602.622176,292329614.282065,307175084.482806,318379212.936197
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bolivia,BOL,1574333722.84185,1628819443.67966,1636105275.99396,1778657033.60337,1783064793.72934,1871912021.52349,1951645519.17632,1941774375.54516,1992551792.01087,2065915883.08923,2041578092.26559,2103965879.80708,2191268558.70567,2293932514.46491,2381562134.43825,2503405147.15376,2581848218.29186
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,1159286584.95294,1186818717.41044,1238645561.04828,1215663980.49705,1167464617.05153,1165381594.09494,1033186970.94874,1195968104.55746,1044584072.5943,1140554818.17566,1227227534.36717
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Botswana,BWA,209457376.12202,232893594.367633,185184878.548234,222453340.455331,223504421.188503,217909936.850654,246952245.359426,277167119.471581,282637997.645315,300648761.962653,318136790.508714,318693691.350107,291502844.082737,295390176.355935,294341767.637201,295282235.13143,296879161.501217
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Brazil,BRA,61015390238.8582,64188398096.1599,69336417333.6903,75095737368.0911,76593990135.1691,77451887957.8967,81045208240.3137,83676744143.4716,88505704191.7612,85205608192.0351,90911778080.9459,96037971841.861,93077848850.323,100860501120.587,103675310314.404,107111453788.087,102493376407.802
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Brunei Darussalam,BRN,80398166.483315,85097689.7689769,89506050.6050605,99623469.013568,111568096.809681,113026549.321599,101877814.448112,97326292.6292629,100967510.084342,106732746.607994,100476714.3381,98276494.3160983,105610561.056106,104877154.382105,109277594.426109,116611661.166117,112343515.152933
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Bulgaria,BGR,2666006678.39899,2678867299.13415,2818235815.41677,2761649084.18206,2861555801.051,2618490069.15644,2605494073.46618,1904793305.83253,2514251353.72408,2287024491.57704,2104742114.52552,2117805797.69334,1960635474.81415,2025209328.40018,2122950045.9874,1978301906.45561,2083758996.48394
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Burkina Faso,BFA,1898384213.78061,2108014720.20967,2115096933.59782,2260044103.84574,2180587258.80326,2403762985.35703,2474662347.59455,2394259395.05425,2885960466.09685,2604164034.2856,2922104196.23766,2805625435.09308,3023617641.67478,3082137618.02407,3159690262.2183,3301766083.54172,3473506764.91163
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Burundi,BDI,839817256.359176,810902867.337951,845239644.19002,815539392.688335,813587494.463527,760212843.669778,784145995.018017,715054088.762534,700026688.723013,721100170.242087,749308968.698149,782191696.023799,824684913.988243,832729189.207053,860619079.145265,834950193.229656,811160995.63764
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cabo Verde,CPV,101653608.705332,93245949.651428,90176973.5315638,91963678.0055825,97545458.4538606,93848154.8324078,94115049.0257819,123907814.868966,125089899.247547,138244075.086965,132974724.299744,139905355.133974,152411387.8177,150398268.201523,150145092.467153,162436933.492181,166881526.333732
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cambodia,KHM,2317963487.65582,2400423378.94449,2340717394.28317,2586694905.15841,2564297982.95256,2967406108.68478,3129993935.83699,3287392902.91833,3475259255.87165,3663554866.86459,3808509454.10694,3925838772.81954,4094856744.23527,4159006029.18649,4170717479.36712,4179179902.79925,4239047664.48881
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cameroon,CMR,2729597406.03445,2900255780.39864,2987422590.76287,2920237980.48756,3151424947.08287,3199063484.65815,3176958027.97609,3321455591.27453,3451427115.41037,3478786270.69855,3677822713.35031,3773751696.44166,3911869221.27888,4186641272.50463,4445630289.24822,4680810653.27114,5000100228.05687
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Canada,CAN,..,..,..,..,..,..,..,21012340339.0041,22678901807.161,21248658039.496,21485924716.2237,22377098533.7904,22609619843.979,26636510611.7716,24484026910.4656,25423603175.5144,26413479840.517
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Central African Republic,CAF,788731440.471072,869677916.667795,888624095.36467,879323557.734783,939250769.58747,907501253.374126,946973691.504893,969573036.585943,987515950.290674,978774973.233801,998744137.119228,1063406661.13386,1091653377.46062,596567986.594719,559804610.445199,579285699.469583,612493963.228008
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Chad,TCD,..,..,..,..,..,..,..,5172334113.88536,4917412060.54728,4767059488.8935,5536211541.01644,5113156272.34062,5716132358.27552,5596461734.56011,5954635847.9365,6556054128.94957,6162690881.2126
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Chile,CHL,4898220867.71585,5109099655.33461,5320270060.83827,5426660975.63831,6145583628.18385,6927204656.46549,7547505675.15036,7718714596.22646,8246029858.81205,7827598277.10087,7902076684.29465,8771919856.78439,8421309199.62418,8416196010.11681,8431584475.25817,8967089174.12967,9093538889.29852
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,China,CHN,390817204629.25,401176556821.674,411961635816.525,421753352272.379,447580778286.366,470286207749.214,492565910409.632,509878800375.053,536273862125.612,557702111181.174,581400903183.02,605667330921.437,632771937342.711,656896456146.985,683575335765.83,710254215384.675,733692604492.369
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Colombia,COL,15234528718.4826,15503820843.0747,16209366209.5058,16710249561.247,17207766761.4307,17691819355.3849,18111241839.437,18819480127.114,18748790944.4086,18626263027.7193,18661944234.2277,19049051663.3287,19527045184.4796,20799450473.1769,21362271013.5743,21901528493.0698,22257667327.8428
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Comoros,COM,163044061.332391,171692255.206087,176346005.484905,181476558.290173,186377685.453697,191968840.88323,196982053.856461,201521284.399727,218282736.052764,211430615.264025,209937597.25191,218545038.739238,227505385.463276,236833106.12585,241569768.379717,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,"Congo, Dem. Rep.",COD,3987127175.18342,3927048482.99577,3784321854.46533,3809434112.04641,3870784310.94702,3889427778.12589,4108705468.31046,4222247797.05183,4339310488.43952,4460005407.29868,4621208915.36926,4786276570.61932,4951551349.60389,5161784316.80537,5406441606.28915,5658212063.27021,5842673060.29142
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,"Congo, Rep.",COG,280612411.704326,303124819.874955,329125065.931176,349735017.073301,366540054.158419,382710938.900702,403320890.042828,423487568.697312,447115450.838988,432869218.457208,459950694.257961,498538864.319448,526251321.701322,568286109.746116,614141665.656488,646321726.293632,681051079.34897
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Costa Rica,CRI,1956168285.11398,1967670898.5589,1918522772.07136,2065637539.08775,2112926470.99371,2157710717.27757,2354460445.08484,2462880968.18673,2383098300.99794,2303139587.35066,2454951381.74145,2471768926.39242,2591468058.89473,2594204262.00323,2634112282.4327,2562267635.91414,2699156354.30183
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,6554466855.95855,6361702759.6767,6104026635.59988,6540826648.59554,6367019574.32709,6631712571.57548,7704904018.7807,7926677445.04101,7839678999.50027
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Croatia,HRV,2302880629.31975,2359010603.85595,2464268261.18589,2297185758.45762,2521301109.49436,2482483084.75809,2690488814.11422,2593528810.47654,2734356056.74791,2660567460.89487,2488987740.99673,2395747489.99636,2040823644.9618,2038908530.37468,1956988959.62168,1982925281.9207,1994679283.37577
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cuba,CUB,2488219696.9697,2510399831.64983,2447251683.50168,2505833333.33333,2511052188.55219,2218672258.6677,2084541245.79125,2460559764.30976,2476216329.96633,2471127946.12795,2325000000,2425462962.96296,2442424242.42424,2557239057.23906,2614646464.64647,2679751683.50168,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Cyprus,CYP,727131950.719122,777380204.734621,811051715.157378,745262764.023684,764429623.802791,711245904.776078,627153465.925398,586056955.768392,538916841.176533,492812773.05922,537880794.701987,555666259.181699,498856377.494074,472091843.568293,435139519.309473,439629054.032507,419944171.016126
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Czech Republic,CZE,3457070674.01463,3370989488.56571,3348474336.65388,3445551293.96672,3822339743.17019,4213003809.24954,3841189637.79404,2860262065.89609,3117458405.87488,3757988297.35709,3152644875.83941,3213488146.81974,3345856295.7339,3264121058.21214,3527443613.94369,3721702250.20617,4070058775.01865
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Denmark,DNK,3841876219.64501,4008303587.70109,3815560781.10623,3820539377.58654,3918333237.0212,3676515693.69185,3837253237.19901,4083515955.9572,3077128238.86595,2972044291.72797,3870147535.37248,3454790343.3009,3850233149.45124,3672070518.263,4299907095.83354,3954428061.50345,3908376044.06058
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Dominica,DMA,65683981.7200419,62124630.1518118,60641883.2189166,57499539.2038852,57561560.7603993,57351597.8475338,58064950.4400136,53469188.6295727,60687765.8519532,61738489.8509686,56623631.8518518,60762649.1134653,65516066.9109209,68513987.6597027,68409917.4746694,66500915.4074634,73464886.0771891
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Dominican Republic,DOM,1967277316.83473,2209533211.03631,2264007279.45867,2443098798.02317,2332206601.37125,2505901406.62421,2708333009.59145,2827265863.04262,2752120742.05489,3032670085.6345,3269990568.24616,3501140858.99163,3605679555.3797,3707212469.79269,3809506069.99438,3829751876.9676,4157966602.02745
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,East Asia & Pacific,EAS,714597283354.26,724317891211.41,745536172698.371,753918223565.107,783999279004.333,814954336868.221,846641156095.972,872422313371.781,916063028168.977,939340321321.09,962802185526.921,1000130941990.14,1037028794628.25,1069533854859.62,1104238393172.31,1132668731626.77,1147424999507.45
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,East Asia & Pacific (excluding high income),EAP,569179482486.143,584901488188.763,600980848533.732,621898023662.504,654167329154.301,683430139684.158,714257115163.559,741231489854.057,775681672646.756,800214274720.369,829864057085.858,864191221676.862,900182816395.142,932260517771.569,966914343274.75,998083815832.927,1023899188655.19
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Ecuador,ECU,4826136861.529,5065761089.43417,5155257260.57104,5495877890.36856,5626957370.72386,6024128631.96997,6283693402.08385,6498565919.60278,6606903676.61685,6720225547.84822,6769906000,7307521701.56653,7364183998.96206,7857115618.61267,8452773100.55345,8698668324.62546,8757378738.90154
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,"Egypt, Arab Rep.",EGY,20958675941.5692,21735859204.2923,22518458480.6451,23302123527.4844,23945127769.1678,24724819115.7763,25528043952.8732,26467570112.5689,27353590548.1231,28220836674.4284,29201364197.0829,29996214036.9116,30871907276.9727,31798792201.3358,32754801720.7992,33760834899.1129,34806360439.6766
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,El Salvador,SLV,1344769352.34013,1257058880.36877,1210282839.50496,1174345480.9127,1164115076.27093,1179037233.31503,1211789721.47908,1297939153.5039,1295513221.64216,1226532957.30223,1287984900,1234201489.93674,1288061320.89732,1195318791.81441,1204318193.01269,1170520256.06903,1269844887.0512
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Equatorial Guinea,GNQ,..,..,..,..,..,..,189998322.624775,202619296.060116,159807393.407446,145983725.251193,172988045.073767,193130358.664297,208852230.480866,225154085.61297,241321004.090575,269677687.484443,292655836.907106
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,Estonia,EST,477817908.787048,433711528.216943,436837567.261082,471863163.989204,435203757.251825,431352993.145214,425404208.257423,491026923.65923,495295808.566686,494224084.296671,544411427.315302,617069617.871271,653624527.51905,625087815.971987,701152426.229488,726156500.424337,608298087.139828
